PHE	TRAIN_RAW	TRAIN_RESID	TRAIN_JOINT	TRAIN_COVAR	TEST_RAW	TEST_RESID	TEST_JOINT	TEST_COVAR	GBE_N	GBE_short_name
INI23027	0.444235114774	0.422056008254	0.951583910553	-0.0037567793185	0.118569091362	0.107231676089	0.664739939448	0.0359265373756	6643	JC VP1 antigen for Human Polyomavirus JCV
INI23028	0.531842666482	0.518988886982	0.993111787714	0.00911843731164	0.184265980226	0.17097950623	0.845943304827	0.0229167964761	6643	MC VP1 antigen for Merkel Cell Polyomavirus
INI23029	0.846018630117	0.774405833899	0.977049646562	-0.0121854006152	0.05894748357	0.0335977094798	0.322600409291	0.0391944063649	6643	L1 antigen for Human Papillomavirus type-16
INI23030	0.890504817439	0.647668792866	0.981859536247	0.00597538520155	0.0117815125942	-0.00260710939031	-0.283276872933	0.0127018385453	6643	E6 antigen for Human Papillomavirus type-16
INI23031	0.841457932079	0.756527869698	0.988435213765	0.00847179128546	0.053880395906	0.0403272297158	0.0871615489525	0.0118222386384	6643	E7 antigen for Human Papillomavirus type-16
INI23032	0.849710088947	0.838795848436	0.995258909297	-0.000326915558987	0.095002166716	0.0814178947044	0.582976393247	0.02543970583	6643	L1 antigen for Human Papillomavirus type-18
INI23033	0.832262740914	0.561117165851	0.979735196079	-0.0033803891917	-0.0079901865619	0.0492374236823	0.146059985582	-0.0239205646334	6643	Momp D antigen for Chlamydia trachomatis
INI23034	0.84449199369	0.656233653979	0.988663378259	0.00192974701903	0.0551898818448	0.0978042141458	-0.068599642191	-0.0529495058341	6643	Momp A antigen for Chlamydia trachomatis
INI23035	0.865505808694	0.579170589841	0.977848830645	-0.0141120811621	0.0130893444512	-0.012272385946	0.0619250252656	0.0169157299755	6643	Tarp-D F1 antigen for Chlamydia trachomatis
INI23036	0.861318758978	0.610014902732	0.974387677926	-0.0211548668776	0.027594748506	0.0324474327603	0.118846045108	-0.0182112685879	6643	Tarp-D F2 antigen for Chlamydia trachomatis
INI23037	0.866506350994	0.838607832023	0.996175521722	0.00254771307015	0.0145590389327	-0.0282969219912	0.225011445046	0.0274834952844	6643	PorB antigen for Chlamydia trachomatis
INI23038	0.840806692478	0.549798126751	0.955331797804	-0.0312110157495	-0.0114291162102	0.0205191025747	0.071152072671	-0.0303105919183	6643	PGP3 antigen for Chlamydia trachomatis
INI23039	0.915683872333	0.613357747003	0.980281804505	0.00435953655697	-0.0143178413845	0.0249048534704	0.433816712278	0.0169416673981	3378	CagA antigen for Helicobacter pylori
INI23040	0.868850137832	0.684228421516	0.993246136403	0.014276339446	-0.0166636392739	0.0361877893691	0.661139808189	-0.00827925469429	6643	VacA antigen for Helicobacter pylori
INI23041	0.860987345038	0.67538067559	0.988739233467	0.00618687372235	-0.000630531783076	0.00352969445061	0.0620285985411	0.0172556717277	6643	OMP antigen for Helicobacter pylori
INI23042	0.863844020155	0.545702690207	0.975733456688	0.0139817010665	-0.0326547500257	-0.0531659276038	-0.201852620216	0.0203519990378	6643	GroEL antigen for Helicobacter pylori
INI23043	0.840787364654	0.430078286948	0.970817991009	0.00882466215789	0.0159746180689	0.0785922940735	0.529205357356	-0.0479156551505	6643	Catalase antigen for Helicobacter pylori
INI23044	0.8784552553	0.551662232184	0.978633323502	-0.00268661440536	0.00465865529582	0.0262557256087	0.752789839925	0.0214752978361	6643	UreA antigen for Helicobacter pylori
INI23099	0.280378652029	0.398654733182	0.458444169992	0.00493437242134	0.163388835421	0.230582677167	0.384527092247	0.00685434253267	331272	Body fat %
INI23100	0.348226329957	0.360169855881	0.792030061713	0.00328525674605	0.201861930148	0.2080670181	0.604555796635	0.0075282793567	330924	Whole body fat mass
INI23101	0.189624906653	0.343611977783	0.432920835349	0.00628506576335	0.128214733334	0.236109413398	0.380662806487	0.00254026554326	331440	Whole body fat-free mass
INI23102	0.190327867824	0.343739176537	0.434938870864	0.00640401783908	0.128633122951	0.235747805621	0.383550265971	0.00276691306648	331464	Whole body water mass
INI23105	0.198851073623	0.33562974003	0.430571520219	0.00519227615648	0.131860507376	0.225146076595	0.374944719468	0.000710650432452	331456	Basal metabolic rate
INI23106	0.239901238227	0.333645147799	0.498417099829	0.0137426701819	0.152860052491	0.215218326184	0.490236162133	0.0105746648608	331641	Impedance of whole body
INI23107	0.276124156995	0.310372594913	0.542809975739	0.0185117747529	0.171148814106	0.193311388308	0.487434428708	0.0150316517506	331656	Impedance of leg (R)
INI23108	0.279639489767	0.311221672919	0.554552868934	0.0170021909098	0.175366040061	0.196274122741	0.488006212957	0.0138611263497	331652	Impedance of leg (L)
INI23109	0.211885831204	0.329692669115	0.499052272652	0.0122272030705	0.133122420634	0.210144818379	0.492681548806	0.0124830453686	331636	Impedance of arm (R)
INI23110	0.216039893483	0.334046605368	0.500107016509	0.0117730595599	0.135257292119	0.212900434759	0.495472430756	0.00986969535364	331648	Impedance of arm (L)
INI23111	0.20188083871	0.381568460405	0.435281697686	0.0065953287973	0.117653517543	0.223544470991	0.355779127954	0.00602691258413	331445	Leg fat % (R)
INI23112	0.266156160022	0.348729055764	0.501519532486	0.0104806787216	0.155493463757	0.202971337122	0.475260455141	0.0113676737579	331442	Leg fat mass (R)
INI23113	0.181865394517	0.314370373205	0.388701269445	0.00491392677589	0.117822554082	0.207504225572	0.313378576329	-0.00120616194275	331434	Leg fat-free mass (R)
INI23114	0.180044392623	0.314285738962	0.388592784088	0.00489658100392	0.116562106043	0.207369971941	0.312994014303	-0.00120918585969	331434	Leg pred. mass (R)
INI23115	0.19631390461	0.37992136461	0.434210311144	0.00519787802063	0.115791435352	0.224137301745	0.356496733842	0.00551668924763	331427	Leg fat % (L)
INI23116	0.258255540422	0.34269462707	0.497936991685	0.00871678529901	0.151685094316	0.199849270729	0.474112854843	0.0104863517641	331424	Leg fat mass (L)
INI23117	0.184494769633	0.315888742718	0.402629214454	0.00478694544746	0.119459528652	0.207880846383	0.330313669191	-0.00154832170419	331408	Leg fat-free mass (L)
INI23118	0.182672432043	0.31587397207	0.402690037318	0.00479375819486	0.118179635802	0.207985213159	0.330143204861	-0.00159102683642	331403	Leg pred. mass (L)
INI23119	0.262638558357	0.370025623563	0.483443218596	0.0165836627013	0.151811857642	0.2158598237	0.446677579597	0.0185501172755	331399	Arm fat % (R)
INI23120	0.33648799536	0.340171583817	0.78647494768	0.028203783337	0.195221254197	0.197432044031	0.604354824272	0.0248330337527	331376	Arm fat mass (R)
INI23121	0.181905880569	0.330791335249	0.438879383187	0.00489986661317	0.119104456091	0.217909917576	0.382854499342	0.00333054236598	331372	Arm fat-free mass (R)
INI23122	0.182218747677	0.333484294063	0.439952381008	0.00483954723331	0.119401156966	0.21938642978	0.385955429051	0.00357135276179	331367	Arm pred. mass (R)
INI23123	0.262976758556	0.371597475527	0.485680241514	0.0174140319708	0.152437869078	0.216818990872	0.453047869131	0.0179818003696	331349	Arm fat % (L)
INI23124	0.335187613182	0.337926490087	0.788111197654	0.0299166682197	0.194154331492	0.196239944757	0.608066778983	0.0261628053789	331316	Arm fat mass (L)
INI23125	0.184786090504	0.327473935145	0.455984691863	0.00531390997175	0.119423627298	0.214065137234	0.410001871168	0.00286567906531	331312	Arm fat-free mass (L)
INI23126	0.184670683768	0.329573009465	0.456451485867	0.00533510726786	0.11926836658	0.214648187211	0.410659110689	0.00308819603904	331299	Arm pred. mass (L)
INI23127	0.351587870771	0.396448521728	0.604841893481	0.00348155190975	0.20090858862	0.224873617716	0.421544646753	0.00590501114952	331268	Trunk fat %
INI23128	0.359848004773	0.361001061814	0.968788447754	0.00988357494693	0.207637107458	0.207233967141	0.898341305942	0.0153087841418	331249	Trunk fat mass
INI23129	0.193905762476	0.354302464122	0.456451455334	0.00925170057581	0.133097259897	0.247556363609	0.418796738941	0.00678429128205	331188	Trunk fat-free mass
INI23130	0.19244205969	0.353658340353	0.456625428531	0.00918308192638	0.13176755462	0.246784518655	0.418811434769	0.00661670899885	331157	Trunk pred. mass
INI23200	0.597961613777	0.938589522994	0.604014484096	-0.0035815003515	0.12643780881	0.1272579296	0.334452717628	0.0520601467363	3678	L1-L4 area
INI23201	0.744413551652	0.923071381807	0.784532879345	0.016584489935	0.07894923377	0.0840620723681	0.16138842307	0.0430080815361	3678	L1-L4 ave. height
INI23202	0.617954540595	0.917980736904	0.720096197312	-0.0118345453176	0.0514817782137	0.0964573960618	0.196066285353	-0.00800759613863	3678	L1-L4 ave. width
INI23206	0.880783039345	0.953148704857	0.925948324574	0.00320811541745	-0.00793485851205	0.0654479857682	-0.0373584717442	-0.143927932122	1681	Femur lower neck BMD (bone mineral density) (R)
INI23208	0.830479372375	0.923863641721	0.889163146314	-0.00323831551768	0.0512330150515	0.0810898782569	0.150409527811	-0.0183854385501	3704	Femur neck BMD (bone mineral density) (R)
INI23209	0.879993929533	0.923066274259	0.947230896213	0.00259391728552	0.0734505697813	0.0800448427512	0.204401026117	-0.0216841032979	3682	Femur neck BMD (bone mineral density) T-score (R)
INI23210	0.827141441798	0.91895802943	0.888706536447	-0.00305861478975	0.0558585212149	0.0171855611419	0.163846650065	0.0870903441441	3694	Femur shaft BMD (bone mineral density) (R)
INI23212	0.813664117803	0.93437826754	0.861590965228	-0.00116882198985	0.0580406146756	0.0438902066795	0.126640712462	0.0341975915185	3694	Femur total BMD (bone mineral density) (R)
INI23213	0.887015515473	0.933095824652	0.946585476288	0.00298979444995	0.0476453923373	0.0342279538974	0.114518763696	0.0303714114816	3672	Femur total BMD (bone mineral density) T-score (R)
INI23214	0.748284788057	0.923247288176	0.792034240558	0.000537766104672	0.0518151123362	0.0695395859593	0.101582089707	-0.0165753723098	3704	Femur troch BMD (bone mineral density) (R)
INI23215	0.898744845937	0.922896056659	0.970157023876	0.00340052437518	0.0299903466746	0.0438876484286	0.0765409376284	-0.0407068983631	3682	Femur troch BMD (bone mineral density) T-score (R)
INI23216	0.845282712228	0.952125656714	0.887010200648	0.00908835840373	0.0713213416236	0.0827611241348	0.124880154732	-0.0550179837177	1681	Femur upper neck BMD (bone mineral density) (R)
INI23220	0.426794767667	0.928309773058	0.431758941696	-0.050960982111	0.0391073756262	0.0428444726662	0.0952021265215	0.0444690425822	3100	Arm BMC (bone mineral content) (L)
INI23221	0.59302609789	0.923162528934	0.600733995249	-0.017772057781	0.0481977995607	0.0871897097343	0.108105508181	-0.0226007612961	3100	Arm BMD (bone mineral density) (L)
INI23222	0.424104875946	0.924456957789	0.43004361849	-0.0517087854253	0.0375139909295	0.0508124575093	0.102074842374	0.0248439274042	3100	Arm BMC (bone mineral content) (R)
INI23223	0.592914733083	0.928239971848	0.597885278466	-0.0177403479407	0.049993610144	0.0859356936042	0.128772832843	-0.0130888742412	3100	Arm BMD (bone mineral density) (R)
INI23224	0.425062549268	0.922846586239	0.434521599459	-0.0451656391994	0.0236607522398	0.0882085038619	0.1216663295	-0.00878085723326	3694	Arms BMC (bone mineral content)
INI23225	0.583073811096	0.924512477735	0.589149241747	-0.0197811298768	0.0232312530403	0.0929703345212	0.0890955115337	-0.0474712500584	3694	Arms BMD (bone mineral density)
INI23244	0.752561617338	0.9236106771	0.790991596873	0.00115661865523	0.044337345001	0.101612694065	0.221441983992	-0.0897625828004	3694	Android bone mass
INI23245	0.900173922516	0.931149846975	0.962665976048	-0.00564350664991	-0.0888465412644	-0.0795173848317	-0.196448338287	-0.00098400792601	3694	Android fat mass
INI23246	0.486938758681	0.909422181887	0.483953749002	-0.0311406873084	0.018516181883	0.0956956785609	0.265360016184	-0.0206151476012	3694	Android lean mass
INI23247	0.908443321859	0.91828129124	0.987794902998	0.011530952383	-0.0840647697215	-0.0680371194556	-0.383812888066	-0.0868118558172	3694	Android tissue fat %
INI23248	0.752704963332	0.926063823007	0.80187389462	-0.00473398592216	-0.0603730792553	-0.0597957288765	-0.145234538315	-0.0221777853856	3694	Android total mass
INI23250	0.443142063751	0.914996070597	0.439972012846	-0.0436206362549	0.0192992568955	0.0168582560591	0.122545458624	0.0377999371913	3100	Arm lean mass (L)
INI23251	0.541823664617	0.927137134985	0.528646969345	-0.0258894824145	0.0599964647954	0.0548932943137	0.137143724829	0.0383180222867	3100	Arm tissue fat % (L)
INI23252	0.687617072543	0.925125196536	0.724202068735	-0.0106987381359	0.0348009644525	0.00422664260152	0.167973454717	0.0263502997215	3100	Arm total mass (L)
INI23254	0.434149301642	0.911324960332	0.438782277938	-0.0431322761683	-0.00508293854069	-0.0511541089627	0.0406690329193	0.037529031746	3100	Arm lean mass (R)
INI23255	0.54883173531	0.92975388688	0.53700734166	-0.026075552664	0.0488451693818	0.0405892279712	0.124503052431	0.0309453392185	3100	Arm tissue fat % (R)
INI23256	0.677721269027	0.925307044276	0.707727317567	-0.00925225512313	0.0375831052243	-0.007208328013	0.169474219119	0.0451592475386	3100	Arm total mass (R)
INI23257	0.886851327571	0.927679390914	0.945252647003	0.00483564613022	0.0290962330319	0.0473729530093	0.208129606864	-0.0400678483061	3694	Arms fat mass
INI23258	0.43434399426	0.912317043773	0.435697936842	-0.0395593862326	0.0471539732798	0.0500363102556	0.169357256605	0.0208280813142	3694	Arms lean mass
INI23259	0.54714142403	0.922035145434	0.545560996014	-0.0148879799541	0.0403214203152	0.0860853913467	0.143043214391	-0.00225538558898	3694	Arms tissue fat %
INI23260	0.673446731409	0.927706863763	0.709117591684	-0.0133233318054	0.0529466147269	0.035517395206	0.232233132589	0.00372491350378	3694	Arms total mass
INI23261	0.534319201953	0.922564074179	0.528803042412	-0.0254982257537	0.0831823231177	0.102486993148	0.181841500547	0.0213605452763	3694	Gynoid bone mass
INI23262	0.843415691547	0.92532628751	0.90794472229	0.0132472518883	-0.0101356273481	0.0397426121598	0.161500495376	-0.103866264142	3694	Gynoid fat mass
INI23263	0.461683927037	0.9012987639	0.459695718104	-0.0294773414725	0.138476936418	0.173390547922	0.253690418761	0.0398479119009	3694	Gynoid lean mass
INI23264	0.585412888953	0.914362760937	0.591578549406	-0.00412707488576	-0.00187337995324	0.0351057925232	0.116663035641	-0.0470490136578	3694	Gynoid tissue fat %
INI23265	0.822572496654	0.920860768014	0.886307475929	-0.00811934951094	0.0340616398556	0.0556114906397	0.168293625475	-0.0347045641991	3694	Gynoid total mass
INI23267	0.514129973191	0.9256969065	0.510353108014	-0.03799345346	0.0191173996506	-0.0610538049274	0.0382628058902	0.0678389510265	3100	Leg lean mass (L)
INI23268	0.521384543541	0.928925835664	0.505873947537	-0.0266154392741	-0.0295830011743	0.0037944017476	-0.0357250085413	-0.0299708560957	3100	Leg tissue fat % (L)
INI23269	0.848397997784	0.931929681607	0.903408176246	0.00325336902821	0.0476793434461	0.0244923542546	0.150232167692	0.0191372265494	3100	Leg total mass (L)
INI23271	0.510593863456	0.926547048058	0.506941828725	-0.0371178948027	0.0282453680737	-0.0483907008686	0.0742811515379	0.0652273880229	3100	Leg lean mass (R)
INI23272	0.525034941834	0.92785325768	0.507766774593	-0.0263758194731	-0.0147901107102	0.0340659283774	0.0314608360453	-0.0305618440896	3100	Leg tissue fat % (R)
INI23273	0.844259067952	0.931252048144	0.898218073149	0.00307826696233	0.0428565039392	0.0208868961138	0.146564159727	0.0167888041854	3100	Leg total mass (R)
INI23274	0.785109273122	0.920910729714	0.840513716871	0.0114116629837	0.0147051386028	0.0794766654736	0.226348018238	-0.109558934138	3694	Legs fat mass
INI23275	0.499871552105	0.921461888817	0.491013753545	-0.0369904487556	0.0873019372304	0.101687130089	0.185558892641	0.00959602247086	3694	Legs lean mass
INI23276	0.524834834218	0.916090554526	0.523875832335	-0.0082616067905	-0.00449218063675	0.044751352557	0.142534352095	-0.0310120705664	3694	Legs tissue fat %
INI23277	0.830486701591	0.923758731157	0.894267804101	-0.00909376233692	0.0811026388924	0.0960001659897	0.264761934403	-0.0315608741435	3694	Legs total mass
INI23278	0.932868803973	0.938860164434	0.990153345091	0.00707885617546	-0.0694917657705	-0.0525432740439	-0.0791070789437	-0.0916961039096	3694	Total fat mass
INI23279	0.456073177247	0.926815811837	0.447122051313	-0.0370495087386	0.0904081331347	0.144932903835	0.224669187636	0.0107050414196	3694	Total fat-free mass
INI23280	0.457134782528	0.925054229019	0.448052621841	-0.0371150853512	0.0925789618379	0.148572747597	0.232377854894	0.0109900769259	3694	Total lean mass
INI23281	0.761477578438	0.935455148214	0.794201669799	0.00439303884222	-0.0617205909387	-0.0324987161731	-0.141702328525	-0.0760445682451	3694	Total tissue fat %
INI23282	0.766174759708	0.927150461515	0.815189380686	-0.00642165361568	-0.00342613241652	-0.00744023072574	0.0544026184881	-0.0227501906288	3694	Total tissue mass
INI23283	0.75582884057	0.927382841073	0.80320284338	-0.00643608535237	-0.00117841030939	-0.00334469325615	0.0574088482906	-0.0242837802088	3694	Total mass
INI23285	0.473533524756	0.915776876773	0.466376561208	-0.0303192255002	0.0435466470902	0.109931373617	0.20808525648	-0.00852123890592	3694	Trunk lean mass
INI23286	0.890106254252	0.923126220851	0.961249813867	0.00898115120691	-0.0772028996877	-0.0639644055752	-0.279110969328	-0.0814244513261	3694	Trunk tissue fat %
INI23287	0.753856042611	0.925658623189	0.800700531537	-0.00447057024406	-0.0508942354876	-0.0549081091175	-0.108135831479	-0.0152282618281	3694	Trunk total mass
INI23288	0.758256416072	0.912562864151	0.787145439041	-0.00930376189843	0.023047823691	0.00739416502826	0.227339661661	0.0538030314816	3652	VAT (visceral adipose tissue) mass
INI23289	0.758311181123	0.912573142315	0.787216030304	-0.00929668719502	0.0226317920807	0.00674747398886	0.226690288369	0.0537378527497	3652	VAT (visceral adipose tissue) volume
INI23290	0.844125990341	0.92355426218	0.90924129736	0.00118678596268	0.0503956519186	0.0126883594508	0.127160071168	0.0846500988158	3693	Femur shaft BMD (bone mineral density) (L)
INI23291	0.825409858185	0.939003535772	0.877238369151	0.00269294764293	0.0622941231823	0.0296242407266	0.104850790785	0.049425779244	3693	Femur total BMD (bone mineral density) (L)
INI23292	0.847934517574	0.9575332694	0.894749347787	0.00330934484057	-0.0178497080395	-0.0332601792276	-0.0663707250569	0.0321268447858	1681	Femur upper neck BMD (bone mineral density) (L)
INI23293	0.89624752583	0.936107116756	0.953092565869	0.00931847387267	0.0376532468753	0.0219045934563	0.0855568307399	0.0368418042957	3671	Femur total BMD (bone mineral density) T-score (L)
INI23295	0.749088546489	0.928583321257	0.797918497966	0.00230956287141	0.0469275044185	0.0326016816836	0.0831764211575	0.00722807508961	3704	Femur troch BMD (bone mineral density) (L)
INI23296	0.894271446964	0.953651988647	0.933746745657	0.00203576530261	-0.0408985264493	-0.0484385783299	-0.129431216931	0.0296555095468	1673	Femur upper neck BMD (bone mineral density) T-score (L)
INI23298	0.901652832476	0.925211773825	0.971189411608	0.00593064122923	0.0225027037775	0.0217444787695	0.0631979584048	-0.01095375957	3682	Femur troch BMD (bone mineral density) T-score (L)
INI23299	0.848004862934	0.929137035064	0.90685819759	0.00412215558907	0.0518383285524	0.0554361639771	0.136722376973	0.00620049485691	3704	Femur neck BMD (bone mineral density) (L)
INI23300	0.889242956174	0.926648609266	0.951907420972	0.00659310011677	0.0474299300988	0.051086691996	0.158627109651	-0.00648038927551	3682	Femur neck BMD (bone mineral density) T-score (L)
INI23302	0.884568597922	0.947957912427	0.942684003508	0.0125495268039	0.00052788361631	0.0674624946658	-0.0523051856285	-0.134415127382	1681	Femur lower neck BMD (bone mineral density) (L)
INI23304	0.599069032858	0.947666902544	0.613964202348	-0.0104199592972	0.0163157294807	0.0548326356577	0.0672699356271	-0.0320168272099	3694	Trunk bone area
INI23305	0.791649656685	0.928375089885	0.862002653301	0.00818106313254	0.0875073166609	0.0447090770452	0.251771162395	0.0677673861284	3694	Head bone area
INI23307	0.606309443183	0.926172190933	0.62192841249	-0.00946154225139	0.0636812899074	-0.0186349418777	0.0947944061458	0.100065877178	3694	Pelvis bone area
INI23309	0.648375411294	0.922411087168	0.690758680567	-0.0133854799562	-0.0576586393621	-0.0706836183688	-0.137258990679	-0.0179411566373	3694	Ribs bone area
INI23311	0.747720156621	0.923408401125	0.779265540211	-0.00314670887841	0.0211356204826	0.10915614966	0.153422500947	-0.0998653926954	3694	Spine bone area
INI23313	0.530435393873	0.938308086634	0.520401171221	-0.0246569705792	0.0399934210544	0.000616870679748	0.0968223826565	0.0966662237852	3100	Arm bone area (L)
INI23314	0.518939541892	0.930646785136	0.510344733802	-0.031491626866	-0.0250914985166	-0.027552981858	-0.0628319454462	0.035242727828	3100	Arm bone area (R)
INI23315	0.609474123791	0.936008045394	0.605233796231	-0.0141968143186	0.0637951171392	0.0414877885488	0.181592061263	0.0575863877779	3100	Leg bone area (L)
INI23316	0.617647238052	0.938378140722	0.614942308796	-0.0116203330434	0.0674875361959	0.0603890512788	0.229725229407	0.0547599984815	3100	Leg bone area (R)
INI23317	0.507182583591	0.919252477817	0.534918309728	-0.0262219328816	0.02434574057	0.0172987244726	0.185453333541	0.0724560775587	3694	Arms combined bone area
INI23318	0.601036903438	0.92840036522	0.628391232515	-0.0122742120176	0.101561925566	0.120184092996	0.355084991934	0.0272446221918	3694	Legs combined bone area
INI2405	0.370990677822	0.371609479511	0.908011657631	-0.00292233045488	0.032912328521	0.0337756685072	0.23765325172	-0.00984707707974	155071	# of children fathered
INI25000	0.582016445654	0.793844686799	0.651639529854	-0.00021062972949	0.108519080059	0.121912876967	0.459997078145	0.0340913481985	15107	Volumetric scaling from T1 head image to standard space
INI25001	0.627929348008	0.829732676079	0.693444338968	-0.00232535383796	0.0708946818246	0.11210089725	0.0990066341511	-0.032009524375	15107	Vol. of peripheral cortical grey matter (normalised for head size)
INI25002	0.679928956265	0.85160979771	0.748740232014	0.00445346583539	0.102358250092	0.113705022854	0.164463108002	0.0302833483723	15107	Vol. of peripheral cortical grey matter
INI25003	0.683455132183	0.807611918877	0.796467538052	-0.00716769588958	0.044310483439	0.0591268971375	0.110288339295	-0.00143970181022	15107	Vol. of ventricular cerebrospinal fluid (normalised for head size)
INI25004	0.661704860887	0.800319073608	0.764134317599	-0.00902458316901	0.0410089164398	0.0577323735342	0.103154646047	-0.00778586094793	15107	Vol. of ventricular cerebrospinal fluid
INI25005	0.604531702916	0.825667389468	0.663844406701	-0.000446715432687	0.0784966657161	0.127966150355	0.104478126147	-0.0323684816393	15107	Vol. of grey matter (normalised for head size)
INI25006	0.668163175669	0.841420696386	0.740081561285	0.00447700931378	0.101998960217	0.104231490457	0.159768458971	0.0359914773145	15107	Vol. of grey matter
INI25007	0.781619851541	0.822337158548	0.932227094983	-0.001464324429	0.0832341087868	0.102926783429	0.277306470687	-0.0338437697469	15107	Vol. of white matter (normalised for head size)
INI25008	0.593538251808	0.776417618577	0.67665293842	-0.00667589542155	0.116308743748	0.132052554182	0.270523820987	0.0346046288036	15107	Vol. of white matter
INI25009	0.697417957146	0.852418936267	0.772379096194	0.00526802343444	0.0747601140592	0.114756240591	0.141660385048	-0.0473706584786	15107	Vol. of brain, grey+white matter (normalised for head size)
INI25010	0.616477152219	0.805120227164	0.692090434429	-0.00214374305589	0.120083580312	0.13206402379	0.192566996144	0.0442713998416	15107	Vol. of brain, grey+white matter
INI25011	0.67295304645	0.804570908397	0.778138286369	-0.0081636986856	0.129472847714	0.140093150251	0.222456559965	0.0115681503445	15094	Vol. of thalamus (L)
INI25012	0.667235800677	0.809777173086	0.76055565446	-0.00980378657475	0.109413908369	0.1221230354	0.18354548381	0.0131708775249	15094	Vol. of thalamus (R)
INI25013	0.757951110776	0.812379950509	0.900061198396	0.00820360594603	0.131494030966	0.130557662201	0.329823682687	0.0279570559823	15094	Vol. of caudate (L)
INI25014	0.760213631358	0.809927729614	0.906862710185	0.00828698096537	0.133691760505	0.133050474324	0.389362896512	0.0307960685519	15094	Vol. of caudate (R)
INI25015	0.674131202443	0.789720434683	0.790449593214	0.0130180140331	0.090670456932	0.0739664295356	0.190083610933	0.0675281225259	15094	Vol. of putamen (L)
INI25016	0.673323759369	0.794235542983	0.784475771855	0.0104024349258	0.11103786925	0.0875641625679	0.229909530657	0.0635891993003	15094	Vol. of putamen (R)
INI25017	0.693046847943	0.74451970422	0.894577827126	0.00885230428861	0.102792981266	0.0903588743644	0.340399315809	0.0337596755728	15094	Vol. of pallidum (L)
INI25018	0.706152046163	0.761317636402	0.891374884412	0.00911012305118	0.0959700033996	0.0892691295534	0.264398201023	0.031473409225	15094	Vol. of pallidum (R)
INI25019	0.671381781044	0.721759246316	0.887794117471	-0.00117107099414	0.080483975526	0.0833679821838	0.224900408696	-0.0060066749693	15094	Vol. of hippocampus (L)
INI25020	0.624144890473	0.675325973057	0.874141807424	-0.00807388284723	0.070822346214	0.0718689305181	0.174937279525	0.00759778684682	15094	Vol. of hippocampus (R)
INI25021	0.52053907666	0.542096300328	0.875697162286	-0.00210702640745	0.00241056486823	0.0112446462861	0.131687555815	-0.0259267898104	15094	Vol. of amygdala (L)
INI25022	0.471041462202	0.48599081726	0.876464899785	-0.00299431321559	0.0142199284838	0.0198362780437	0.0886529882105	-0.0277163517107	15094	Vol. of amygdala (R)
INI25023	0.625431021492	0.680909609967	0.845000508273	0.0041615592385	0.0869445699225	0.0847941661876	0.211810048749	0.0251619553068	15094	Vol. of accumbens (L)
INI25024	0.615344369586	0.679639623014	0.820232813282	0.00797518836495	0.061531712771	0.0573375777439	0.170309804914	0.0291587586435	15094	Vol. of accumbens (R)
INI25025	0.634601706368	0.725778152111	0.791216173738	-0.0125132407517	0.109378967244	0.12483226061	0.375519360573	0.00650748032184	15094	Vol. of brain stem + 4th ventricle
INI25026	0.602889568146	0.609427910092	0.976068253139	-0.00058598026707	0.0835103369616	0.0795715964933	0.558622903781	0.03776400167	13904	Median T2star in thalamus (L)
INI25027	0.660540164554	0.667139722955	0.981115122393	0.00266212443423	0.0835199199473	0.0780843044131	0.586327478123	0.0461290178432	13904	Median T2star in thalamus (R)
INI25028	0.735179351205	0.745764578779	0.975922233296	-0.00478526000558	0.110787502056	0.110586298387	0.445539752831	0.000972576014354	13904	Median T2star in caudate (L)
INI25029	0.738334493993	0.746845450579	0.978846239134	-0.00405215589243	0.138551174557	0.141265623328	0.608579145804	0.00491566603161	13904	Median T2star in caudate (R)
INI25030	0.754395631515	0.768805292339	0.970677303905	-0.00507081239769	0.155967144376	0.151513891846	0.55076682879	0.0200427775078	13904	Median T2star in putamen (L)
INI25031	0.75234710745	0.764111164669	0.974226545342	-0.00580602232572	0.17209402916	0.167116087048	0.609978009044	0.025068408405	13904	Median T2star in putamen (R)
INI25032	0.737152345055	0.738116494494	0.997927991401	-0.00702000084955	0.169477213494	0.170429346653	0.82784950625	0.0161297975785	13904	Median T2star in pallidum (L)
INI25033	0.748190801325	0.749544640893	0.996940674503	-0.00746659195419	0.160619494033	0.157873752688	0.79793326273	0.0513443624686	13904	Median T2star in pallidum (R)
INI25034	0.731793157168	0.738684535088	0.982280750278	0.0102483223746	0.0257468894101	0.0199678452505	0.155950600694	0.0248609917607	13904	Median T2star in hippocampus (L)
INI25035	0.762752802924	0.768311458011	0.984481290002	0.00989384063703	0.0282363555272	0.0160328451128	0.113296957792	0.0412663899497	13904	Median T2star in hippocampus (R)
INI25036	0.673311993278	0.679783320587	0.980125082161	0.0102543291687	0.0433425286995	0.0382029381595	0.276746221184	0.0443173084789	13904	Median T2star in amygdala (L)
INI25037	0.715331236315	0.722218670759	0.983374267485	0.0102012138541	0.0285828913357	0.0202019020094	0.219006254122	0.0550661307306	13904	Median T2star in amygdala (R)
INI25038	0.625819471789	0.626067039	0.996745796398	0.0140785396383	0.0752774344213	0.0724942379782	0.695928455405	0.0480622065338	13904	Median T2star in accumbens (L)
INI25039	0.633253249113	0.633650893799	0.995664560821	0.00126003230958	0.0870489711786	0.0843389968206	0.665232597655	0.00450123622842	13904	Median T2star in accumbens (R)
